Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
24-10-2017,AXISBANK,EQ,449.95,451.65,457.8,450.1,450.95,451.95,454.53,19327721,8.78509E+14,161013,14578807,0.7543
25-10-2017,AXISBANK,EQ,451.95,468.15,476.5,456.65,474,473,467.94,37624005,1.76057E+15,327169,25515156,0.6782
26-10-2017,AXISBANK,EQ,473,472,487.85,471.5,484.25,484.3,480.85,24936306,1.19906E+15,183488,15744352,0.6314
27-10-2017,AXISBANK,EQ,484.3,485,491.4,481.65,487.25,485.95,486.31,7576778,3.68467E+14,98174,4252919,0.5613
30-10-2017,AXISBANK,EQ,485.95,487.2,489,481.6,485.45,484,485.24,4815226,2.33652E+14,84223,2534990,0.5265
31-10-2017,AXISBANK,EQ,484,495,529,493.3,525.25,523.15,515.75,39655956,2.04527E+15,324716,16137257,0.4069
01-11-2017,AXISBANK,EQ,523.15,524.95,544,524.5,536,535.1,537.01,22542766,1.21057E+15,208378,10435452,0.4629
02-11-2017,AXISBANK,EQ,535.1,534,538,526.3,536.65,532.15,530.37,7800191,4.13699E+14,104091,3597790,0.4612
03-11-2017,AXISBANK,EQ,532.15,535.35,545.7,534.1,540.3,540.1,539.86,9303981,5.02289E+14,122192,4881081,0.5246
06-11-2017,AXISBANK,EQ,540.1,539.05,541.55,530.75,535.3,534.5,535.14,8013536,4.28836E+14,104935,4480176,0.5591
07-11-2017,AXISBANK,EQ,534.5,535.5,539.4,523,526.8,527.15,527.9,9642624,5.09037E+14,135116,7022379,0.7283
08-11-2017,AXISBANK,EQ,527.15,537.7,551.9,533.6,547.75,544.85,542.69,19642327,1.06596E+15,213546,9273958,0.4721
09-11-2017,AXISBANK,EQ,544.85,548.95,555.45,533,538.2,540.4,541.55,11290503,6.11443E+14,118502,4716125,0.4177
10-11-2017,AXISBANK,EQ,540.4,534.95,548.95,532.45,547.25,544.8,541.56,9869691,5.34503E+14,83353,4958926,0.5024
13-11-2017,AXISBANK,EQ,544.8,557,564.55,534.05,535,537.35,550.78,21701958,1.1953E+15,298101,11631613,0.536
14-11-2017,AXISBANK,EQ,537.35,537.35,549.95,532.6,547.6,545.65,543.07,10644657,5.78082E+14,128316,5250064,0.4932
15-11-2017,AXISBANK,EQ,545.65,546.5,551.4,537.1,543.5,542,544.93,7814066,4.25812E+14,91591,3600813,0.4608
16-11-2017,AXISBANK,EQ,542,544,548.5,541.2,542.95,542.6,544.88,5176117,2.82036E+14,95239,2547345,0.4921
17-11-2017,AXISBANK,EQ,542.6,550,557.4,540.55,542.25,542.4,547.73,4373503,2.39548E+14,65331,1423407,0.3255
20-11-2017,AXISBANK,EQ,542.4,542.25,547.5,536.75,545,545.15,542.92,3458524,1.87771E+14,47575,1398668,0.4044
21-11-2017,AXISBANK,EQ,545.15,547,548.9,539.15,546.15,546.8,543.92,5770768,3.13884E+14,84809,3596599,0.6232
22-11-2017,AXISBANK,EQ,546.8,546.55,547,539,540.5,540.5,542.24,4536211,2.4597E+14,40912,2746760,0.6055
23-11-2017,AXISBANK,EQ,540.5,542.4,547.8,535.55,544.5,544.15,539.35,10724159,5.7841E+14,71713,7586565,0.7074
24-11-2017,AXISBANK,EQ,544.15,544.95,547.7,541.05,546,545.5,544.82,3947490,2.15066E+14,48939,2091351,0.5298
27-11-2017,AXISBANK,EQ,545.5,544.1,561.85,540.95,559.7,559.4,555.48,9301318,5.16666E+14,99672,3843686,0.4132
28-11-2017,AXISBANK,EQ,559.4,559.5,565.9,558,562.25,562.55,562.24,10113136,5.68598E+14,139972,4784098,0.4731
29-11-2017,AXISBANK,EQ,562.55,560.55,562.2,546.8,548.5,549.5,552.42,6387037,3.52832E+14,84865,3489394,0.5463
30-11-2017,AXISBANK,EQ,549.5,547.15,547.5,534.15,535.8,535.4,537.74,19370807,1.04164E+15,129160,13287736,0.686
01-12-2017,AXISBANK,EQ,535.4,539.4,539.9,531.9,533.75,533.85,535.77,7138045,3.82435E+14,49883,4046149,0.5668
04-12-2017,AXISBANK,EQ,533.85,536.2,540.85,529.65,537,534.95,536.52,4181453,2.24344E+14,61534,1819182,0.4351
05-12-2017,AXISBANK,EQ,534.95,535,537.85,530.75,533,533.15,534.29,6167602,3.29529E+14,56755,3358904,0.5446
06-12-2017,AXISBANK,EQ,533.15,532.2,534.5,529.2,530.95,530.5,531.86,4234770,2.25231E+14,53263,2653231,0.6265
07-12-2017,AXISBANK,EQ,530.5,532.9,538,529.1,537.9,534.05,532.66,3528298,1.87937E+14,55537,1855224,0.5258
08-12-2017,AXISBANK,EQ,534.05,536.7,544.5,536.6,543.5,542.5,541.44,6007380,3.25262E+14,65869,3303709,0.5499
11-12-2017,AXISBANK,EQ,542.5,550,552.25,542.7,545.2,545.1,547.07,5326031,2.91371E+14,96601,2624037,0.4927
12-12-2017,AXISBANK,EQ,545.1,544,544,535.1,538.65,538.6,539.24,5232189,2.82142E+14,48105,3175546,0.6069
13-12-2017,AXISBANK,EQ,538.6,538,543,533.05,535.6,535.75,537.44,4163419,2.2376E+14,41613,2017210,0.4845
14-12-2017,AXISBANK,EQ,535.75,537,543.4,534.75,542.55,541.45,537.96,3558224,1.91419E+14,43686,1599928,0.4496
15-12-2017,AXISBANK,EQ,541.45,552.2,552.4,543.05,549,547.95,546.86,6059220,3.31353E+14,82822,3848290,0.6351
18-12-2017,AXISBANK,EQ,547.95,537.95,553.8,530,548.7,548.65,546.14,5889302,3.21639E+14,76615,2837951,0.4819
19-12-2017,AXISBANK,EQ,548.65,549.25,556,545.4,554,553.65,549.98,4325512,2.37895E+14,71455,2633512,0.6088
20-12-2017,AXISBANK,EQ,553.65,553.5,557.8,548.6,554.95,554.5,552.34,3534649,1.95234E+14,54754,1850569,0.5236
21-12-2017,AXISBANK,EQ,554.5,551.8,556.95,545.05,548.05,548.95,550.13,5781370,3.18048E+14,77959,3255896,0.5632
22-12-2017,AXISBANK,EQ,548.95,549.9,554.8,547.1,553.5,553.6,551.55,3075576,1.69635E+14,39911,1577113,0.5128
26-12-2017,AXISBANK,EQ,553.6,555,557.25,550.3,555.5,555,553.77,3272086,1.81197E+14,59191,1653548,0.5053
27-12-2017,AXISBANK,EQ,555,554,560.65,551,553.2,554.6,555.32,4163259,2.31194E+14,55577,2290869,0.5503
28-12-2017,AXISBANK,EQ,554.6,546.15,554.2,544,548.35,546.85,548.61,8433564,4.62672E+14,75449,4454410,0.5282
29-12-2017,AXISBANK,EQ,546.85,548.2,567.85,547,562.7,563.95,557.68,8363189,4.66399E+14,108278,4795894,0.5735
01-01-2018,AXISBANK,EQ,563.95,563.8,569.8,560.5,562.95,565.5,565.45,6943234,3.92602E+14,60203,4295836,0.6187
02-01-2018,AXISBANK,EQ,565.5,567,568.6,556.35,558.4,559.5,562.73,6292268,3.54088E+14,75362,3796067,0.6033
03-01-2018,AXISBANK,EQ,559.5,561.3,565.45,555.75,559.75,560.45,560.49,3990149,2.23643E+14,80778,1847503,0.463
04-01-2018,AXISBANK,EQ,560.45,564.85,565,558,559.2,559.9,560.67,2766664,1.5512E+14,52347,1529795,0.5529
05-01-2018,AXISBANK,EQ,559.9,561.05,566,556.7,564.3,563.25,560.87,3249056,1.82229E+14,66423,1904898,0.5863
08-01-2018,AXISBANK,EQ,563.25,565.8,568,562.45,563.45,565.45,564.97,3770339,2.13012E+14,82634,2439703,0.6471
09-01-2018,AXISBANK,EQ,565.45,564,573,563,564.1,565.3,567.76,4607504,2.61596E+14,91955,2564442,0.5566
10-01-2018,AXISBANK,EQ,565.3,566.15,566.7,560.45,563.55,562.8,562.91,2411625,1.35754E+14,42761,1092127,0.4529
11-01-2018,AXISBANK,EQ,562.8,562,563.15,553.55,559.5,558.75,558.37,2825941,1.57792E+14,56560,999239,0.3536
12-01-2018,AXISBANK,EQ,558.75,560.2,563.4,552.5,556.5,555.1,556.54,6013121,3.34653E+14,64648,3734806,0.6211
15-01-2018,AXISBANK,EQ,555.1,556.7,564.45,556.4,561.2,560.55,560.54,3943472,2.21047E+14,78690,2016416,0.5113
16-01-2018,AXISBANK,EQ,560.55,562.95,566.9,555.8,561.2,563.2,561.66,5993564,3.36632E+14,101529,3222165,0.5376
17-01-2018,AXISBANK,EQ,563.2,564.05,589.3,561,587.8,585.2,575.03,8453944,4.86129E+14,171384,3576554,0.4231
18-01-2018,AXISBANK,EQ,585.2,596,597.15,578.6,584,584.8,590.67,9466991,5.59191E+14,122502,5367287,0.5669
19-01-2018,AXISBANK,EQ,584.8,584.9,594,581.2,591.8,590.25,586.78,3897048,2.2867E+14,74142,1991467,0.511
22-01-2018,AXISBANK,EQ,590.25,595.95,621.75,583.15,611.3,611.55,607.42,21790443,1.3236E+15,206129,5862132,0.269
23-01-2018,AXISBANK,EQ,611.55,616.4,627.6,611.45,621.8,620.1,619.63,14286343,8.85225E+14,182690,5329211,0.373
24-01-2018,AXISBANK,EQ,620.1,621.9,621.9,606.3,608.1,607.95,613.13,6158610,3.77601E+14,113856,3480447,0.5651
25-01-2018,AXISBANK,EQ,607.95,610,619.25,598.6,614.75,616.1,614.06,6749846,4.14483E+14,99985,3755122,0.5563
29-01-2018,AXISBANK,EQ,616.1,614.55,620.9,603.65,605.6,605.55,613.69,7017160,4.30636E+14,88039,4897085,0.6979
30-01-2018,AXISBANK,EQ,605.55,605.6,607.45,592.45,595,593.75,596.27,6447963,3.84473E+14,119235,4439153,0.6885
31-01-2018,AXISBANK,EQ,593.75,589.3,596,587.15,593.6,593.6,591.57,7108060,4.20489E+14,141039,4785849,0.6733
01-02-2018,AXISBANK,EQ,593.6,593.6,610,586.1,592.45,592.8,597.28,7839731,4.68251E+14,106898,3546561,0.4524
02-02-2018,AXISBANK,EQ,592.8,587.8,587.8,561.3,565,564.9,574.72,6185174,3.55472E+14,59876,3383987,0.5471
05-02-2018,AXISBANK,EQ,564.9,551.1,568.65,547.5,566.15,566.25,558.23,9318595,5.2019E+14,84854,5470364,0.587
06-02-2018,AXISBANK,EQ,566.25,543,577.05,534,565.05,563.7,546.48,13938327,7.61708E+14,130833,7636640,0.5479
07-02-2018,AXISBANK,EQ,563.7,568,574.65,556,558.65,559.35,566.01,7679830,4.34684E+14,99330,4078244,0.531
08-02-2018,AXISBANK,EQ,559.35,562.8,576.9,559.7,570,568.45,570.01,5816886,3.31567E+14,92355,2794126,0.4803
09-02-2018,AXISBANK,EQ,568.45,559.9,561.95,550.4,558.05,557.55,555.89,5865587,3.26063E+14,67074,2514416,0.4287
12-02-2018,AXISBANK,EQ,557.55,563.7,568,560.35,562.6,564.2,564.12,4765319,2.68821E+14,52010,2653218,0.5568
14-02-2018,AXISBANK,EQ,564.2,565,565.85,540.1,541.8,543.9,549.08,6478108,3.55701E+14,80356,3102459,0.4789
15-02-2018,AXISBANK,EQ,543.9,534.75,554.8,531.35,543.7,543.7,543.53,11593643,6.30153E+14,100722,4095375,0.3532
16-02-2018,AXISBANK,EQ,543.7,547.05,548.6,535,538.75,537.85,539.56,3910503,2.10995E+14,58185,1060318,0.2711
19-02-2018,AXISBANK,EQ,537.85,537.85,544.95,527.5,541.75,540.55,533.99,4251723,2.27038E+14,56866,1420617,0.3341
20-02-2018,AXISBANK,EQ,540.55,542,548.05,529.4,530.7,531.7,540.04,3395183,1.83352E+14,56937,898657,0.2647
21-02-2018,AXISBANK,EQ,531.7,534,538.5,524.4,536,535.8,531.37,4638382,2.46468E+14,62749,1971817,0.4251
22-02-2018,AXISBANK,EQ,535.8,533,533.75,527.5,529.2,530.25,530.37,7808359,4.14136E+14,89927,5272318,0.6752
23-02-2018,AXISBANK,EQ,530.25,527,538.9,525.55,537.5,536.65,533.8,3888629,2.07576E+14,55264,1517831,0.3903
26-02-2018,AXISBANK,EQ,536.65,541.1,554.4,539,550,552.3,548.09,5297794,2.90364E+14,96778,2124203,0.401
27-02-2018,AXISBANK,EQ,552.3,551.6,551.6,536.15,539.5,538.4,543.06,4136383,2.24628E+14,54454,1563836,0.3781
28-02-2018,AXISBANK,EQ,538.4,534,536.5,520,526.7,528.75,528.11,6626661,3.4996E+14,102972,2576056,0.3887
01-03-2018,AXISBANK,EQ,528.75,524,535.55,522,526.65,525.75,529.37,9827510,5.20237E+14,80903,5956431,0.6061
05-03-2018,AXISBANK,EQ,525.75,524,528.95,521.3,524.55,524.55,524.79,6766199,3.55085E+14,78220,3828015,0.5658
06-03-2018,AXISBANK,EQ,524.55,526,530.65,511.2,512.5,517.35,524.45,12240160,6.41934E+14,124317,6878695,0.562
07-03-2018,AXISBANK,EQ,517.35,510.9,517.9,507.55,515.2,512.65,512.17,10428057,5.34094E+14,125638,5662399,0.543
08-03-2018,AXISBANK,EQ,512.65,518.45,523.95,507.45,521.15,520.55,514.86,8483978,4.3681E+14,82839,4917197,0.5796
09-03-2018,AXISBANK,EQ,520.55,522.45,522.55,503,507,505.35,513.43,4955525,2.54433E+14,65345,2241755,0.4524
12-03-2018,AXISBANK,EQ,505.35,510.6,521.95,505.3,518.6,519.2,510.91,5283334,2.69929E+14,63422,2341902,0.4433
13-03-2018,AXISBANK,EQ,519.2,517.1,534.95,514.65,531.2,531.5,529.39,7846232,4.15368E+14,79834,4159938,0.5302
14-03-2018,AXISBANK,EQ,531.5,528.95,538,522.5,537.45,536.15,527.9,4976540,2.62711E+14,61875,2278029,0.4578
15-03-2018,AXISBANK,EQ,536.15,535.2,539.2,528.25,530,529.65,533.5,3932830,2.09815E+14,46912,1675493,0.426
16-03-2018,AXISBANK,EQ,529.65,530.9,532.9,520.5,524.75,522.6,525.37,12146623,6.38146E+14,76552,9884518,0.8138
19-03-2018,AXISBANK,EQ,522.6,522.6,526,517.05,522.1,519.45,520.31,4656613,2.42289E+14,77927,2508757,0.5388
20-03-2018,AXISBANK,EQ,519.45,509,525,509,523,521.1,518.11,5398111,2.79683E+14,55384,1961367,0.3633
21-03-2018,AXISBANK,EQ,521.1,523,532.5,522.5,525.8,526.3,528.27,5518826,2.91545E+14,99641,3163221,0.5732
22-03-2018,AXISBANK,EQ,526.3,522.6,525.9,516.75,518.5,518.2,520.87,7194256,3.74726E+14,115898,4733860,0.658
23-03-2018,AXISBANK,EQ,518.2,509.5,510.25,496,498.25,499.5,500.81,29385110,1.47163E+15,128073,24333910,0.8281
26-03-2018,AXISBANK,EQ,499.5,499,509.3,495.2,508.05,507.3,502.15,9498614,4.76969E+14,84152,6051911,0.6371
27-03-2018,AXISBANK,EQ,507.3,512.3,522.55,509.05,514.95,512.2,516.39,6423140,3.31683E+14,57201,2791137,0.4345
28-03-2018,AXISBANK,EQ,512.2,512.9,512.9,501.6,510.55,510.5,508.17,10980960,5.58017E+14,111873,6711220,0.6112
02-04-2018,AXISBANK,EQ,510.5,506.75,508.5,492.2,499.3,499.05,498.55,7120498,3.54991E+14,112010,2173809,0.3053
03-04-2018,AXISBANK,EQ,499.05,494,506,493.7,502,501.55,499.31,6053789,3.02271E+14,92038,1849980,0.3056
04-04-2018,AXISBANK,EQ,501.55,504.5,504.5,490.25,491.95,492.25,496.99,6047813,3.00573E+14,66163,1706316,0.2821
05-04-2018,AXISBANK,EQ,492.25,498.4,504.65,495.2,502.9,503.1,499.36,6682587,3.33704E+14,53528,2996912,0.4485
06-04-2018,AXISBANK,EQ,503.1,502.95,502.95,495.2,498.75,500.2,498.9,3812133,1.90189E+14,43750,936810,0.2457
09-04-2018,AXISBANK,EQ,500.2,502.2,522,501.2,517.4,519.3,515.25,8708770,4.48715E+14,97950,2798268,0.3213
10-04-2018,AXISBANK,EQ,519.3,523,549.7,521.4,547.5,546.15,538.72,21689156,1.16843E+15,190731,6069270,0.2798
11-04-2018,AXISBANK,EQ,546.15,550.1,551,534,540,539.8,539.64,9261807,4.99805E+14,96508,1359069,0.1467
12-04-2018,AXISBANK,EQ,539.8,537.3,550,534.85,546.1,548.75,544.02,8021652,4.36392E+14,71391,2249882,0.2805
13-04-2018,AXISBANK,EQ,548.75,550,555.55,535.75,543.5,542.55,546.72,8788919,4.80507E+14,82524,1377306,0.1567
16-04-2018,AXISBANK,EQ,542.55,541.5,543.8,530.35,542.9,542.4,536.51,6418203,3.44346E+14,63917,1589477,0.2477
17-04-2018,AXISBANK,EQ,542.4,544.95,544.95,530.25,532.45,532.4,535.26,5541004,2.9659E+14,70846,1965493,0.3547
18-04-2018,AXISBANK,EQ,532.4,535.5,535.5,516.5,517.7,518.25,526.14,7131174,3.75201E+14,76698,2725789,0.3822
19-04-2018,AXISBANK,EQ,518.25,521,521.45,509.1,514.4,512.9,511.88,10559623,5.40524E+14,71717,6646075,0.6294
20-04-2018,AXISBANK,EQ,512.9,513.5,513.85,503,506.9,505.7,507.32,4437940,2.25147E+14,52472,1700797,0.3832
23-04-2018,AXISBANK,EQ,505.7,508.4,511.2,500,506.85,506.2,506.47,4766412,2.41403E+14,64889,1177916,0.2471
24-04-2018,AXISBANK,EQ,506.2,506,514.75,503.35,507.75,504.85,507.51,4564259,2.31642E+14,55541,1381793,0.3027
25-04-2018,AXISBANK,EQ,504.85,506,506,496.3,497.4,498.4,500.61,4608455,2.30705E+14,70727,1554043,0.3372
26-04-2018,AXISBANK,EQ,498.4,496.75,501.05,483.3,490.9,493.75,492.53,14919977,7.34855E+14,126267,9248954,0.6199
27-04-2018,AXISBANK,EQ,493.75,481.25,543.1,481.25,540,539.2,522.41,58859461,3.07487E+15,471549,10876060,0.1848
30-04-2018,AXISBANK,EQ,539.2,535.8,536.1,513.4,518.5,517.3,520.29,18357008,9.55089E+14,166443,6322312,0.3444
02-05-2018,AXISBANK,EQ,517.3,518.5,527.95,515.4,524.85,523.75,521,25195767,1.31271E+15,139798,18143773,0.7201
03-05-2018,AXISBANK,EQ,523.75,522,538.8,522,533.1,533.4,532.25,12001916,6.38802E+14,121909,4006823,0.3338
04-05-2018,AXISBANK,EQ,533.4,533.9,533.9,519.05,522.25,520.3,524.42,5929870,3.10974E+14,57867,1816191,0.3063
07-05-2018,AXISBANK,EQ,520.3,523.75,537.9,523,536.1,536.1,531.8,6792091,3.61204E+14,88312,2845627,0.419
08-05-2018,AXISBANK,EQ,536.1,536.65,547.5,533.45,543.1,542.25,541.69,12028184,6.51556E+14,149489,6965165,0.5791
09-05-2018,AXISBANK,EQ,542.25,543.1,549.65,537.05,548.5,548.5,546.13,7556830,4.127E+14,76571,3617869,0.4788
10-05-2018,AXISBANK,EQ,548.5,548.5,554,542.95,546.05,547.65,548.17,11415139,6.25746E+14,82471,6351740,0.5564
11-05-2018,AXISBANK,EQ,547.65,548.6,556.5,545.5,556,553.3,549.78,4960854,2.72739E+14,73337,2353813,0.4745
14-05-2018,AXISBANK,EQ,553.3,551.2,558.9,547.55,551.1,551.9,552.28,4999526,2.76112E+14,51388,2265523,0.4531
15-05-2018,AXISBANK,EQ,551.9,548,563.5,547.35,549.1,549.7,554.22,6752759,3.74253E+14,84541,2614950,0.3872
16-05-2018,AXISBANK,EQ,549.7,545,552.75,541.05,549,550,546.56,9929095,5.42682E+14,66724,5575224,0.5615
17-05-2018,AXISBANK,EQ,550,550,553,536.5,537.25,539.45,545.52,8551787,4.66521E+14,81469,5236859,0.6124
18-05-2018,AXISBANK,EQ,539.45,536.8,540.7,528.5,535,532.9,534.93,7343619,3.92834E+14,81655,3948741,0.5377
21-05-2018,AXISBANK,EQ,532.9,535,537.8,521.85,528,526.85,527.01,4258800,2.24445E+14,53676,1811516,0.4254
22-05-2018,AXISBANK,EQ,526.85,528.4,533.5,520.65,522.8,523.3,527.76,4711540,2.48658E+14,82226,2159460,0.4583
23-05-2018,AXISBANK,EQ,523.3,522,528.2,519.4,519.8,520.25,522.91,4426060,2.31444E+14,62173,1810352,0.409
24-05-2018,AXISBANK,EQ,520.25,521.7,537,521.1,535.45,534.45,527.79,5188026,2.73821E+14,48808,2301197,0.4436
25-05-2018,AXISBANK,EQ,534.45,535.6,543.5,532.5,541.2,538.5,536.4,4588810,2.46145E+14,111843,1950858,0.4251
28-05-2018,AXISBANK,EQ,538.5,541.7,548,540.95,547,546.15,544.83,5611936,3.05756E+14,59866,3460966,0.6167
29-05-2018,AXISBANK,EQ,546.15,547,549.9,543.2,547,547.75,547.22,8015443,4.38621E+14,82379,5156937,0.6434
30-05-2018,AXISBANK,EQ,547.75,543.75,544.7,535.05,540.85,541.65,541.28,5919369,3.20406E+14,63313,2712021,0.4582
31-05-2018,AXISBANK,EQ,541.65,543,551.8,532.25,544.1,545.9,542.29,15652651,8.48823E+14,147783,9377565,0.5991
01-06-2018,AXISBANK,EQ,545.9,543,544.3,532.85,538.55,536.65,538.51,4061137,2.18696E+14,48366,1738262,0.428
04-06-2018,AXISBANK,EQ,536.65,539.55,541.95,531.25,537.55,537.05,535.59,4291186,2.29832E+14,77376,1975223,0.4603
05-06-2018,AXISBANK,EQ,537.05,534.65,536,524.25,530.65,530.9,531.53,5088506,2.70472E+14,74141,2516518,0.4945
06-06-2018,AXISBANK,EQ,530.9,530,533.8,526.6,532,531.4,531.34,5281259,2.80617E+14,62433,3119912,0.5908
07-06-2018,AXISBANK,EQ,531.4,533.8,550,532.15,542.75,542.4,544.38,6932191,3.77373E+14,78717,2579837,0.3722
08-06-2018,AXISBANK,EQ,542.4,541.05,541.9,535.45,536.7,537.4,538.77,4627913,2.49337E+14,47928,2629652,0.5682
11-06-2018,AXISBANK,EQ,537.4,539.8,542.6,530.35,542.35,539.95,537.64,4095873,2.20212E+14,69371,1465884,0.3579
12-06-2018,AXISBANK,EQ,539.95,543.5,544.5,535.8,537.6,537.15,538.85,3320721,1.78938E+14,60765,1816363,0.547
13-06-2018,AXISBANK,EQ,537.15,539.8,551.8,536.85,540.5,540.65,546.43,5924906,3.23755E+14,84829,2515822,0.4246
14-06-2018,AXISBANK,EQ,540.65,539.8,539.8,531,531.7,532,533.59,3736633,1.99381E+14,50195,1437784,0.3848
15-06-2018,AXISBANK,EQ,532,527.8,534.65,516.1,531.2,528.75,525.85,7854953,4.13056E+14,115212,3939759,0.5016
18-06-2018,AXISBANK,EQ,528.75,530.25,531,521.45,522.5,522.55,524.44,3711213,1.94629E+14,40391,1801355,0.4854
19-06-2018,AXISBANK,EQ,522.55,522.15,524.4,514.4,517.4,517.2,517.92,6483110,3.35773E+14,132111,3636109,0.5609
20-06-2018,AXISBANK,EQ,517.2,520.75,527.4,517.15,519.05,519.1,522.73,4555002,2.38102E+14,69421,1883842,0.4136
21-06-2018,AXISBANK,EQ,519.1,521.25,522,511.1,512.75,513.05,515.37,4856050,2.50268E+14,88478,1808036,0.3723
22-06-2018,AXISBANK,EQ,513.05,513,527.8,510.55,524.8,525.65,519.25,5932446,3.08043E+14,95555,2379685,0.4011
25-06-2018,AXISBANK,EQ,525.65,520.35,523.35,513.1,516.8,515.2,518.7,4882240,2.53242E+14,63755,2611403,0.5349
26-06-2018,AXISBANK,EQ,515.2,516.5,518.7,512.05,512.85,514.2,515.14,4505122,2.32078E+14,68051,2401783,0.5331
27-06-2018,AXISBANK,EQ,514.2,516,516,501.6,508.05,507.85,507.79,5659070,2.87362E+14,82921,2801100,0.495
28-06-2018,AXISBANK,EQ,507.85,508,513.5,500.8,502.65,504.6,508.83,4854274,2.47E+14,57794,1737094,0.3578
29-06-2018,AXISBANK,EQ,504.6,505.8,514.5,498.75,508.15,510.8,505.83,7747444,3.91887E+14,72816,3781404,0.4881
02-07-2018,AXISBANK,EQ,510.8,510.75,513.8,503,511.2,512.25,508.2,6799910,3.45574E+14,70535,3327084,0.4893
03-07-2018,AXISBANK,EQ,512.25,512.9,519.9,509.25,512,511.55,515.67,6658467,3.43354E+14,81007,2763239,0.415
04-07-2018,AXISBANK,EQ,511.55,511.95,516.25,507.65,515.05,514.75,512.2,3893493,1.99424E+14,42527,1354858,0.348
05-07-2018,AXISBANK,EQ,514.75,514,517.85,509,511.8,511,511.87,2692462,1.37818E+14,32112,883641,0.3282
06-07-2018,AXISBANK,EQ,511,513,516.9,509.5,511.9,513.7,514.28,2706424,1.39185E+14,56746,1209799,0.447
09-07-2018,AXISBANK,EQ,513.7,515.1,529.3,515.1,523.85,525.25,525.5,6295104,3.3081E+14,103745,2444443,0.3883
10-07-2018,AXISBANK,EQ,525.25,527.95,534.9,522,531.95,532.55,531.42,5281760,2.80683E+14,95931,2283479,0.4323
11-07-2018,AXISBANK,EQ,532.55,532.4,542.35,530.8,537.4,536.55,537.4,6432494,3.45679E+14,117103,2389529,0.3715
12-07-2018,AXISBANK,EQ,536.55,539.7,545.7,535.3,536.3,538.35,541.49,4128221,2.23537E+14,77889,1358752,0.3291
13-07-2018,AXISBANK,EQ,538.35,539.7,541,519.45,523.5,523,526.39,4169212,2.19464E+14,68544,1504952,0.361
16-07-2018,AXISBANK,EQ,523,523,529.9,518.35,519,522.1,523.53,5032325,2.63457E+14,56084,2727652,0.542
17-07-2018,AXISBANK,EQ,522.1,521.7,539.85,519,537.8,537.9,530.15,4511522,2.39178E+14,56601,1940406,0.4301
18-07-2018,AXISBANK,EQ,537.9,541.2,542.4,515,527.1,526.55,528.75,4954888,2.6199E+14,63418,1601070,0.3231
19-07-2018,AXISBANK,EQ,526.55,528.05,537.4,518.4,526.55,526.8,530.16,5276418,2.79735E+14,69699,2317158,0.4392
20-07-2018,AXISBANK,EQ,526.8,526.8,536.45,525,533.7,533.7,532.22,2532288,1.34773E+14,27820,955802,0.3774
23-07-2018,AXISBANK,EQ,533.7,534.9,544.8,530.55,539.5,540.35,538.66,6009401,3.23701E+14,79822,3280474,0.5459
24-07-2018,AXISBANK,EQ,540.35,541.05,548.9,538.05,548.05,546.1,543.38,6171893,3.35366E+14,94544,2677386,0.4338
25-07-2018,AXISBANK,EQ,546.1,547,547.5,529.5,531.95,532.25,540.05,3341114,1.80435E+14,84220,1397899,0.4184
26-07-2018,AXISBANK,EQ,532.25,535.4,544,526.4,543.7,541.65,536.68,7920089,4.25058E+14,94666,3418814,0.4317
27-07-2018,AXISBANK,EQ,541.65,543.2,555,537.25,551.35,553.25,550.73,7678597,4.22887E+14,76677,3358128,0.4373
30-07-2018,AXISBANK,EQ,553.25,556.05,571.2,550.8,569,569.65,563.41,12949737,7.29595E+14,143343,5308768,0.41
31-07-2018,AXISBANK,EQ,569.65,582,584.45,548,548.2,550.4,564.27,21735293,1.22647E+15,225410,6830057,0.3142
01-08-2018,AXISBANK,EQ,550.4,550.5,555.5,538.25,542.3,545.15,544.52,6871812,3.74184E+14,102770,1998623,0.2908
02-08-2018,AXISBANK,EQ,545.15,545.25,551.3,539,545,547.25,545,6495837,3.54021E+14,102553,2313461,0.3561
03-08-2018,AXISBANK,EQ,547.25,546.5,578.55,545.75,575.5,574.75,564.49,15953749,9.00578E+14,168418,6102237,0.3825
06-08-2018,AXISBANK,EQ,574.75,575.2,604,575.2,595.9,596.8,593.17,22629303,1.3423E+15,219666,7137504,0.3154
07-08-2018,AXISBANK,EQ,596.8,597,606.9,583.7,591.9,593.05,594.76,16424853,9.76883E+14,174096,3659212,0.2228
08-08-2018,AXISBANK,EQ,593.05,596.75,598.9,587,595.8,596.3,593.53,7138029,4.23664E+14,111358,1476965,0.2069
09-08-2018,AXISBANK,EQ,596.3,595,624.4,595,621.35,621.05,612.97,18227195,1.11727E+15,208981,7171461,0.3934
10-08-2018,AXISBANK,EQ,621.05,621.3,623.9,611.25,616.7,615.5,616.85,16074351,9.91545E+14,178129,8844961,0.5503
13-08-2018,AXISBANK,EQ,615.5,612,616,602.6,605.5,604.9,610,8445677,5.15186E+14,160582,4443360,0.5261
14-08-2018,AXISBANK,EQ,604.9,608.6,621.3,608.6,618.45,618.05,617.28,10225641,6.31211E+14,181950,4157885,0.4066
